,station,model MAE,baseline mean MAE,baseline median MAE,model MSE,baseline mean MSE,baseline median MSE,model MAPE,baseline mean MAPE,baseline median MAPE,model MASE,baseline mean MASE,baseline median MASE,model type
244,Karhupuisto,1.3190476190476192,3.2565389720866746,2.107142857142857,2.790952380952381,12.214759031690557,5.607142857142857,7.371295746326693,20.58516228363704,14.085414434586623,0.44659459237031696,1.1025778552461762,0.7134227694002355,Gradient Boosting Regressor
245,Karhulantie,0.3738095238095239,0.7570238095238095,0.27380952380952384,0.4576190476190475,0.6448584263392857,0.39285714285714285,1.0,6.698636234796947,0.1973819830962688,0.3886290954856814,0.7870358019724355,0.2846646240818685,Light Gradient Boosting Machine
246,Kapteeninpuistikko,1.5119047619047623,3.970946211228897,2.488095238095238,4.2719047619047625,18.341762398458698,7.535714285714285,3.5394994835503777,14.31226064196746,9.590651352041698,0.39964124158706277,1.0496387828897682,0.6576773188322528,Light Gradient Boosting Machine
247,Kansallismuseo,1.6523809523809525,3.2960625946491655,2.607142857142857,4.667142857142856,12.327753640444051,8.178571428571429,7.5754463585383265,21.92187504503909,16.153251568070413,0.5810626794816791,1.1590662312020108,0.9168063890957329,Gradient Boosting Regressor
248,Kanavaranta,2.0928571428571425,6.483082337764317,3.3452380952380953,7.381428571428571,51.293299163509985,15.869047619047619,2.79643429438787,24.103726815575605,13.65935097536542,0.35139082811606004,1.0885098771249995,0.5616656581377297,Light Gradient Boosting Machine
249,Kamppi (M),4.126190476190475,12.03123889917176,7.571428571428571,33.1052380952381,166.7079110036271,71.21428571428571,5.001356267172595,43.64374391451857,30.479989983447727,0.4473838514693612,1.3044918860917332,0.8209351688820364,Light Gradient Boosting Machine
250,Kalkkipellonmäki,0.4,0.6674297924297924,0.2976190476190476,0.43380952380952376,0.5098957306048655,0.36904761904761907,1.3484848484848486,5.79880932559504,0.2396413110698825,0.47051282051282056,0.7850856853260699,0.3500839438339438,Gradient Boosting Regressor
251,Kalevankatu,1.861904761904762,4.892660670625216,3.5238095238095237,6.086190476190477,27.526783476996613,14.904761904761905,6.168397856685289,26.580858479470677,20.10009438824858,0.4645768567748434,1.2208019239929453,0.8792503171697803,Light Gradient Boosting Machine
252,Kalevalantie,0.5190476190476192,1.2488666824345631,0.8214285714285714,0.629047619047619,1.775868136592276,0.8452380952380952,2.9265099979385694,10.965319492095668,7.076841489283886,0.3515456163773922,0.8458445651965681,0.556345126835781,Gradient Boosting Regressor
253,Kalasatama (M),3.8976190476190475,7.267536965886599,7.035714285714286,26.233809523809526,66.81869643227209,82.29761904761905,3.686817061191763,25.000196239850922,9.18386709800912,0.6299629640085129,1.1746348404337017,1.1371658879933755,Light Gradient Boosting Machine
254,Kaivopuisto,1.7999999999999998,6.4941294146241155,2.5238095238095237,7.257619047619047,45.93814968369735,8.45238095238095,2.423739257162895,32.80841152259946,15.277644775753908,0.3574107282083268,1.2894841795332892,0.5011314443132625,Light Gradient Boosting Machine
255,Kaisaniemenpuisto,2.857142857142857,5.916367528558341,3.2976190476190474,16.57190476190476,40.95032084896381,13.630952380952381,7.2228386610197965,29.349409910634833,17.42842589777399,0.48325885444833444,1.0006979480212497,0.557761261175786,Light Gradient Boosting Machine
256,Kaapelitehdas,1.6333333333333335,2.683781283474535,1.9166666666666667,6.710000000000001,9.143081028313818,6.678571428571429,4.530938824637528,15.847071902358923,9.064571927925993,0.6117177522349936,1.0051326454392175,0.7178320561941252,Gradient Boosting Regressor
257,Jäähalli,1.538095238095238,2.474596868087088,1.7976190476190477,4.690952380952381,7.534810051756368,6.7023809523809526,3.0240863239874516,12.592678213384907,3.6541993894104885,0.5927364545881173,0.9536365094929039,0.6927492619412208,Gradient Boosting Regressor
258,Jätkäsaarenlaituri,1.9285714285714286,5.616027768075444,3.5833333333333335,6.467142857142856,40.95207910516832,18.44047619047619,2.683112021619644,18.02455673053933,12.748857813666662,0.3265691660443485,0.9509741135493416,0.6067735739465981,Light Gradient Boosting Machine
259,Jännetie,0.5619047619047619,1.23280751506558,0.7976190476190477,0.7576190476190476,1.8153285986672683,0.8928571428571429,1.714653803728773,10.069704872800878,6.150178141017751,0.37104746296224034,0.81407051834773,0.5266987292048751,Gradient Boosting Regressor
260,Jämeräntaival,2.3452380952380953,4.324063124145906,3.5238095238095237,10.876666666666667,24.625941045710007,17.714285714285715,1.8788808171882312,7.233647337108438,5.5488951651257405,0.46784685301118906,0.8625986968918019,0.7029577080777257,Light Gradient Boosting Machine
261,Juhana Herttuan tie,0.8833333333333332,1.7530926184654798,1.4523809523809523,1.6576190476190478,3.7867018108751154,2.7857142857142856,3.0455272772745894,11.690609401943922,9.30815639604989,0.42397753761390117,0.8414398772672836,0.6971059243786516,Gradient Boosting Regressor
262,Jalavatie,1.0785714285714285,2.2564884348197305,1.3214285714285714,2.3623809523809522,6.10303667556387,2.7976190476190474,3.3640356966889247,12.132503853007757,7.236399187714172,0.43842369632355543,0.917229934057635,0.5371416147010448,Gradient Boosting Regressor
263,Itäportti,0.35238095238095246,0.6962708924629453,0.2261904761904762,0.3528571428571429,0.5402299345684501,0.27380952380952384,1.37012987012987,6.346933314766804,0.1850133992991136,0.4011474649551936,0.7926288340683262,0.25749330520772556,Bayesian Ridge
264,Itämerentori,9.647619047619047,20.585453007272797,10.380952380952381,217.32428571428568,472.5446793052409,148.28571428571428,11.891170276860768,65.4161435441673,40.695577887193465,0.5511425756814691,1.1759916655082014,0.5930359402693004,Gradient Boosting Regressor
265,Itälahdenkatu,1.314285714285714,2.49501542670858,1.4880952380952381,3.5242857142857145,7.875160887622983,3.2261904761904763,2.930816410873269,12.534745018714183,6.345107541259089,0.42683191998260483,0.8102897363888794,0.48327889490784076,Gradient Boosting Regressor
266,Itäkeskus Metrovarikko,0.24285714285714294,0.41956279587858525,0.14285714285714285,0.3480952380952381,0.32869902582968136,0.3095238095238095,1.0,3.155354084597926,0.08788733527409485,0.5084682005073924,0.8784355169068481,0.29909894147493654,Ridge Regression
267,Itäkeskus (M),0.9476190476190479,2.561865569272977,1.6666666666666667,1.9909523809523808,7.422970462787566,3.4285714285714284,5.319075329346104,20.123264588904764,12.829989010547783,0.4323050373092624,1.1687263919911177,0.7603354927549839,Light Gradient Boosting Machine
268,Isosaarentie,0.43809523809523815,0.8491833781269383,0.35714285714285715,0.648095238095238,0.9321671338505519,0.6666666666666666,1.2503431527821771,7.422727420211895,0.23082427544605805,0.4206966980596846,0.8154588595357176,0.34295926472256894,Light Gradient Boosting Machine
269,Isoisänsilta,1.3357142857142856,5.7515360983102894,2.5952380952380953,3.7052380952380948,36.759938037324694,8.285714285714286,2.002312915608806,23.34511332790422,11.864885935316856,0.28396955135402163,1.2227623398968377,0.5517411960354431,Light Gradient Boosting Machine
270,Intiankatu,1.4428571428571428,3.167576260332984,2.5833333333333335,4.3671428571428565,12.793671092341729,8.916666666666666,4.431376111770466,17.172562867428976,13.940056208197657,0.43793929112604313,0.9614299717094424,0.7840992258609849,Light Gradient Boosting Machine
271,Innopoli,0.42619047619047634,0.9009504727689058,0.13095238095238096,0.5957142857142858,0.9073359542400157,0.15476190476190477,2.8925994640280352,8.888990650128848,0.10874046588332302,0.37093027251795607,0.7841325019191487,0.11397298876250044,Gradient Boosting Regressor
272,Ilmalan asema,0.5571428571428572,1.0120721572334475,0.8095238095238095,0.7147619047619047,1.2414013385957672,0.9047619047619048,2.1290778333601756,8.575202578019766,6.83611918410165,0.45649647759459655,0.8292440061385729,0.6632854802656531,Gradient Boosting Regressor
273,Ida Aalbergin tie,0.5380952380952382,0.8194931944931947,0.42857142857142855,0.6480952380952381,0.8668530463677885,0.7619047619047619,2.4251933422440337,6.842682655941977,0.2752342383678789,0.48984322289691423,0.7460076936447184,0.39014062000639177,Bayesian Ridge
274,Hämeenlinnanväylä,0.5333333333333334,0.85466025490656,0.38095238095238093,0.9195238095238099,0.938345621641443,0.8095238095238095,1.7454133168418882,6.9609327036780755,0.22142190209417098,0.5732274198293617,0.9185900489077347,0.40944815702097254,Gradient Boosting Regressor
275,Huovitie,0.5452380952380953,0.9345620528003951,0.7380952380952381,0.6623809523809524,1.0873091097364072,0.7857142857142857,2.1000292590154337,7.795162628891526,6.239850779021286,0.4374964357000286,0.7498881142230716,0.5922440832620474,Gradient Boosting Regressor
276,Huopalahdentie,1.6642857142857141,4.1100244498777485,3.142857142857143,6.148095238095237,23.540036283402223,14.333333333333334,1.125872892810587,18.1286282859964,14.272104300842889,0.3822296023426218,0.9439322813447704,0.7218069743809168,Gradient Boosting Regressor
277,Huopalahden asema,0.8071428571428573,2.0744120744120744,1.4761904761904763,1.390952380952381,5.417536783169462,2.738095238095238,2.6075241898724917,14.112017047000796,9.356368084702178,0.353858733294,0.9094410270563978,0.6471752644315043,Light Gradient Boosting Machine
278,Humalniementie,0.4214285714285715,0.7075671852899577,0.32142857142857145,0.5623809523809523,0.5880434224469122,0.4880952380952381,1.0,5.867906244212307,0.23003238441026458,0.49078911237729117,0.8240216595628123,0.37433067893183225,Gradient Boosting Regressor
279,Hollolantie,1.0571428571428574,2.1717746031746032,1.4642857142857142,2.1814285714285715,5.594738532063494,2.9642857142857144,4.703746535043239,15.545034428806606,10.441960224379326,0.47764742337255456,0.981269973441366,0.6616062283200923,Bayesian Ridge
280,Hietaniemenkatu,1.0476190476190472,4.960666744285326,1.1666666666666667,3.286190476190476,26.437161717148683,3.0238095238095237,1.8133464213254638,31.9521553741264,5.282481088385405,0.26379960368364075,1.2491391065514,0.2937768313749637,Light Gradient Boosting Machine
281,Hietalahdentori,2.7904761904761908,8.31418615738404,4.940476190476191,16.45285714285714,81.58322124049916,33.55952380952381,7.796436253097005,39.03267818586069,25.763377517964255,0.4142005092872061,1.2341048285774618,0.7333328129444988,Gradient Boosting Regressor
282,Herttoniemi (M),1.2071428571428575,4.957717569786535,3.035714285714285,3.357619047619048,25.73244989632793,10.369047619047617,4.630044727043715,27.764436913549545,18.583880277428666,0.3200344449541642,1.3143766550062708,0.804820349736803,Light Gradient Boosting Machine
283,Herttoniemenranta,0.6476190476190476,1.5096811713191027,0.8214285714285714,0.8957142857142858,2.672629369326011,0.8928571428571429,3.0756777784427554,12.85009715170211,6.6160119961963275,0.3771132553439786,0.8790982648530006,0.47832379813850223,Gradient Boosting Regressor
284,Herttoniemen kirkko,0.35238095238095246,0.9752106603958458,0.8809523809523809,0.4719047619047618,1.0741563302148578,0.9047619047619048,1.3376623376623378,9.001651990501056,8.125594323751006,0.3079530661185338,0.8522569422416213,0.7698826652963343,Gradient Boosting Regressor
285,Hertanmäenkatu,1.0976190476190477,2.450554488298987,1.8333333333333333,2.286190476190476,6.592858970347206,3.880952380952381,8.287416465239591,21.0796903800858,15.127121398423764,0.5214992231765395,1.1643040131016826,0.8710507632232872,Gradient Boosting Regressor
286,Hernesaarenranta,1.185714285714286,6.56981313307719,1.9047619047619047,2.9480952380952385,44.62616342441522,4.738095238095238,3.316192156475398,32.73172724574814,12.326601002559192,0.2522933080620386,1.397908339861963,0.4052904547181342,Light Gradient Boosting Machine
287,Hernepellontie,0.5261904761904762,0.7889324428958573,0.7857142857142857,0.7004761904761905,0.8141360903373839,0.8095238095238095,1.544114615543187,6.973768639849898,6.946456001755541,0.494144893543519,0.7408855835442386,0.7378634156984673,Gradient Boosting Regressor
288,Heikkiläntie,1.2071428571428573,3.190010478519036,1.880952380952381,3.4861904761904765,11.984211096707062,4.619047619047619,2.9999501197965155,16.544394145142366,10.550811700251083,0.34629412354174155,0.9151210862998871,0.5395904489111948,Light Gradient Boosting Machine
289,Heikkilänaukio,1.214285714285714,2.9919955757364067,1.9642857142857142,2.9766666666666675,11.419304657318836,5.059523809523809,3.0483926960393353,17.930938252267552,11.466576848736802,0.3513728083290864,0.8657813194921086,0.5683971899441105,Gradient Boosting Regressor
290,Haukilahdenranta,0.3595238095238096,0.9969778198255015,0.2261904761904762,0.3576190476190476,1.1406724363941148,0.27380952380952384,1.54978354978355,9.485586595331153,0.18501339929911356,0.30775679749811574,0.8534252610767078,0.19362182624053637,Light Gradient Boosting Machine
291,Haukilahdenkatu,1.4142857142857141,3.7651065316101997,2.7261904761904763,4.2766666666666655,19.114544485455177,9.797619047619047,1.0803309923412763,17.301388938938025,10.622902430145329,0.3459837562801098,0.9210767580009,0.6669215504052622,Light Gradient Boosting Machine
292,Haukilahdenaukio,0.5952380952380952,1.201250919793966,0.8333333333333334,1.0195238095238095,1.7415152269846141,1.0714285714285714,1.588803463592718,9.679262885679462,6.493982329359754,0.42909484494086103,0.8659569696356184,0.6007327829172056,Light Gradient Boosting Machine
293,Hauenkalliontie,0.6190476190476191,1.1595316934720905,0.8452380952380952,1.0766666666666669,1.6368781666322068,1.1071428571428572,2.4938254871841212,9.381267967501872,6.7227512562853615,0.47074901314145806,0.8817551083517565,0.6427534602508369,Light Gradient Boosting Machine
294,Hauenkallio,0.49285714285714294,0.7781588352780408,0.4166666666666667,0.9100000000000001,0.794023529930809,0.8928571428571429,0.9886621315192744,5.375007378913654,0.2227614217610846,0.6051737909667426,0.9554925583293733,0.5116203546820287,Light Gradient Boosting Machine
295,Hanasaari,0.5857142857142856,1.3185236554168593,0.44047619047619047,1.0385714285714283,1.8983606760956182,1.0119047619047619,2.2393819697967166,11.370800502346427,0.2231271594540112,0.4266833967729982,0.960523186373588,0.32087979025611657,Gradient Boosting Regressor
296,Hakaniemi (M),1.9476190476190478,6.379473049526049,3.6785714285714284,6.47190476190476,47.70197069588342,17.845238095238095,4.337044238286536,26.218569970122676,16.928435059042936,0.36195853683539314,1.185603896003245,0.6836502926780957,Gradient Boosting Regressor
297,Hakalehto,0.7261904761904762,1.4561652475559765,0.9285714285714286,1.0195238095238095,2.4911684115776054,1.2619047619047619,4.119879050969504,11.898058208519288,6.640759109833285,0.4546611128252597,0.9116915377138801,0.5813699475470534,Gradient Boosting Regressor
298,Hagalundinpuisto,0.2976190476190477,0.49706801037246556,0.13095238095238096,0.43857142857142845,0.27365658960256,0.17857142857142858,1.6666666666666667,4.218254733636629,0.09843331271902699,0.5012368046593205,0.8371399048906674,0.22054419405010095,Gradient Boosting Regressor
299,Haapaniemenkatu,1.4452380952380957,3.6288280329799765,2.5238095238095237,3.205238095238096,14.010314306583926,7.166666666666667,11.551372759201866,28.791546521167874,20.710107918780004,0.4937832196200188,1.2398333502806218,0.8622903011486323,Light Gradient Boosting Machine
300,Haakoninlahdenkatu,0.15952380952380954,0.4826067909073904,0.05952380952380952,0.08142857142857143,0.23299660233657907,0.05952380952380952,1.0,4.544821349142207,0.054112554112554105,0.2554493850520341,0.7728100797444172,0.09531693472090823,Orthogonal Matching Pursuit
301,Haagan tori,0.8690476190476191,2.0741652983032295,1.5476190476190477,1.5004761904761903,4.943809512013288,2.9523809523809526,4.156403288289432,15.151721870499706,11.211407647197657,0.4097106999981565,0.9778609338013,0.7296217945172649,Gradient Boosting Regressor
302,Gyldenintie,1.9976190476190474,4.630173799477597,2.9166666666666665,8.648095238095237,27.76862698158363,10.916666666666666,2.6314461654842853,21.164334932646828,13.755910145095001,0.36101870261927455,0.8367858426167425,0.527113123609787,Gradient Boosting Regressor
303,Gunillantie,0.4523809523809524,0.8489067656765676,0.2857142857142857,0.7290476190476192,0.9497984302717751,0.5952380952380952,1.6666666666666667,7.581738778619757,0.18637758133556453,0.45154251980858245,0.8473334211767553,0.28518474935278887,Gradient Boosting Regressor
304,Gransinmäki,0.24761904761904768,0.43345543345543336,0.03571428571428571,0.16238095238095238,0.20410654116182964,0.05952380952380952,2.2324263038548753,4.092119851048421,0.022160379303236444,0.4885816692268306,0.8552588391298066,0.07046850998463901,Orthogonal Matching Pursuit
305,Golfpolku,0.39047619047619053,0.6724219489120151,0.27380952380952384,0.49571428571428583,0.5212694305387608,0.4166666666666667,1.274891774891775,5.557735338993922,0.1970494942845173,0.47037582320162113,0.8100136076737656,0.3298367052938197,Light Gradient Boosting Machine
306,Gebhardinaukio,1.342857142857143,3.113182559087204,1.7023809523809523,3.938571428571428,11.140239630294165,3.4166666666666665,6.969168965155012,22.91709708231223,11.468172869511765,0.41358550449174275,0.9588266228643438,0.5243149569354539,Gradient Boosting Regressor
307,Gallen-Kallelan tie,0.42619047619047623,1.2196270143038204,0.32142857142857145,0.8957142857142858,1.689557012505832,0.8928571428571429,1.2719881744271988,10.645918380358811,0.15558303525496697,0.35260724898244566,1.0090542851692985,0.26593284141134166,Light Gradient Boosting Machine
308,Friisilänaukio,0.46190476190476204,0.7745979186376537,0.35714285714285715,0.5480952380952381,0.7137710712876002,0.5714285714285714,1.7142591151807742,6.536940046454194,0.24188561054920502,0.49313845160928266,0.8269757095414079,0.381292617223672,Gradient Boosting Regressor
309,Fleminginkatu,1.6261904761904764,5.21901119448289,3.642857142857143,4.490952380952382,32.35224638221972,17.166666666666668,4.621743748694693,22.07649083932706,16.858883507378685,0.3108497227197144,0.9976249439589435,0.6963397888157583,Light Gradient Boosting Machine
310,Etuniementie,0.3500000000000001,0.5804347615166685,0.25,0.38142857142857134,0.38382197476055635,0.32142857142857145,1.0,4.755649602739277,0.20632593213238376,0.4865104092904689,0.8068215811196858,0.3475074352074777,Gradient Boosting Regressor
311,Eteläinen Hesperiankatu,1.333333333333333,3.9973585399930145,1.9880952380952381,3.895714285714286,19.874088566389517,5.273809523809524,1.105563906070156,20.076916528600098,9.758655847298849,0.3385679421174725,1.0150330910933547,0.5048289851215886,Light Gradient Boosting Machine
312,Eteläesplanadi,2.4952380952380957,7.1366977502611535,3.0476190476190474,16.995714285714286,56.414714584440866,12.238095238095235,4.072567674574889,33.07584229401117,14.16166953925322,0.38409227079147396,1.0985526591956944,0.46912033073767795,Light Gradient Boosting Machine
313,Esterinportti,1.6095238095238094,3.5498384561648613,2.7023809523809526,4.671904761904762,16.478813455211235,9.345238095238093,3.064325685207942,18.473296522785336,13.129252257459335,0.448104504183247,0.9883038647318918,0.7523648110177299,Light Gradient Boosting Machine
314,Eränkävijäntori,0.5404761904761906,1.3173689404587452,0.7857142857142857,0.6528571428571428,1.9564697128023352,0.8333333333333334,2.261878162799822,11.340999589881278,6.942798624826274,0.35555293191656834,0.8666327905827778,0.5168831168831168,Light Gradient Boosting Machine
315,Erottajan aukio,2.1333333333333333,2.8864817619234575,3.0476190476190474,8.986190476190476,10.74615734346289,19.095238095238095,2.7096324499503344,13.023372985078243,0.6653115799124247,0.8326538952745849,1.1266126325177876,1.1895055646779784,Gradient Boosting Regressor
316,Eläinmuseo,1.04047619047619,2.6568722306354817,1.6428571428571428,2.576666666666666,8.260433568746038,3.9285714285714284,2.4076267106745433,16.465187937875253,8.854783572347545,0.40412272961647666,1.0319337125775374,0.6380885204470685,Gradient Boosting Regressor
317,Elimäenkatu,1.4428571428571426,2.735395564093608,1.6071428571428572,5.286190476190477,9.260841815342454,3.7976190476190474,4.876255662684952,16.80999104812882,8.392297767536306,0.47514319265703253,0.9007853535171535,0.5292436551872888,Gradient Boosting Regressor
318,Elfvik,0.24047619047619057,0.4976970804308935,0.13095238095238096,0.24809523809523815,0.2889712952716506,0.20238095238095238,1.0952380952380953,4.154817766071621,0.08812615955473098,0.42243763376136984,0.8742902013327809,0.23004029561262707,Gradient Boosting Regressor
319,Ehrenströmintie,0.638095238095238,3.297619047619047,0.7976190476190477,1.2766666666666668,11.321428571428566,0.8452380952380952,2.617860633989667,26.77228173771952,7.17522492868115,0.24169901057057586,1.2490788419412222,0.3021237632132199,Light Gradient Boosting Machine
320,Eerikinkatu,1.1071428571428572,2.737482939779758,1.4523809523809523,2.462380952380952,8.5777834449739,2.7857142857142856,5.616473596043289,17.99410985817036,9.817754275611241,0.4314308119391893,1.066740827309938,0.5659630006083988,Light Gradient Boosting Machine
321,Diakoniapuisto,4.66190476190476,9.264553498661076,4.7023809523809526,37.562380952380956,90.2246669490543,24.75,22.925048705361768,54.797900208626245,30.38555224436346,0.6775542740936923,1.3464963660095728,0.6834370231537501,Light Gradient Boosting Machine
322,Designmuseo,1.4500000000000002,3.380615850580514,2.238095238095238,3.871904761904762,13.283983879166787,6.071428571428571,8.569819250771813,23.60523171657619,15.758985790067687,0.4824335358285976,1.1247741090163856,0.7446428960244363,Gradient Boosting Regressor
323,Derby Business Park,0.11190476190476188,0.2706953952044289,0.023809523809523808,0.024285714285714285,0.07866550866737838,0.023809523809523808,0.9891774891774892,2.546614160911097,0.021645021645021644,0.2858290304073436,0.6914147443775774,0.06081468732071141,Gradient Boosting Regressor
324,Cygnaeuksenkatu,1.4261904761904762,2.889620896902451,2.0952380952380953,3.41,9.837827659616648,5.642857142857143,6.5074085583202175,17.07704927548133,12.686912192892258,0.5113239716155296,1.035999369042243,0.7511938147273222,Gradient Boosting Regressor
325,Brahen puistikko,1.9595238095238092,4.137334090115264,3.357142857142857,7.7528571428571444,20.448166188892035,14.119047619047619,8.208589874455015,18.474525482048914,15.335686635856426,0.5163702462137193,1.0902629569478954,0.8846683440599566,Light Gradient Boosting Machine
326,Brahen kenttä,1.9976190476190474,5.375483762409555,3.4047619047619047,7.767142857142856,34.47470744655256,14.476190476190476,8.24103752376709,30.349475750802608,19.697947795667126,0.4403372406217864,1.184923466647902,0.7505152015365371,Light Gradient Boosting Machine
327,Betonimies,0.48333333333333345,0.80694826007326,0.5238095238095238,0.6147619047619047,0.9200675235596736,0.9761904761904762,1.658547695357856,6.43678018862421,0.33047117232797796,0.4450768757687578,0.7430772631043618,0.482349323493235,Gradient Boosting Regressor
328,Baana,2.804761904761905,6.124301232075081,3.9761904761904763,15.619523809523812,46.78589074835019,22.333333333333332,4.446555228616411,27.913056588361066,19.97498995942723,0.47675008799802315,1.0410014291626846,0.6758681213554317,Gradient Boosting Regressor
329,Avaruuskatu,0.42619047619047634,0.6473032366981022,0.2976190476190476,0.5385714285714286,0.513301617559106,0.44047619047619047,1.2857142857142858,5.324751008558879,0.2286691802820835,0.5174492236280956,0.7859081232300684,0.3613472232039773,Light Gradient Boosting Machine
330,Auringonkatu,0.40238095238095245,0.854144836418675,0.23809523809523808,0.39571428571428563,0.8679878586577496,0.30952380952380953,2.189136260564832,8.174977407425885,0.18552875695732837,0.3761303854875284,0.7984220542332663,0.222562358276644,Gradient Boosting Regressor
331,Aulangontie,0.23571428571428577,0.7163722163722165,0.11904761904761904,0.16714285714285715,0.5470217038091731,0.11904761904761904,1.274891774891775,6.929943520852611,0.10822510822510821,0.26612551610239477,0.8087966549238227,0.13440682631434075,Light Gradient Boosting Machine
332,Asentajanpuisto,0.5142857142857143,0.9909101571663148,0.4642857142857143,0.7909523809523811,1.2326157177099932,1.0119047619047619,1.7662398483461763,8.110413867198824,0.26529728311227696,0.43213484807412705,0.8326243532097842,0.390121737844698,Light Gradient Boosting Machine
333,Arielinkatu,1.0309523809523808,3.017866845189584,2.1904761904761907,2.071904761904762,10.648418921901488,5.785714285714286,5.009732386386117,21.988322579874048,16.452130002037766,0.34305660493109635,1.0042162695123327,0.7288962506619139,Light Gradient Boosting Machine
334,Arabiankatu,1.6404761904761906,3.0222231924554666,2.3333333333333335,6.076666666666666,11.910254858626816,8.452380952380953,2.1034571190303106,15.671547577750342,10.028573190269942,0.4970756300791495,0.9157545268569525,0.7070161356713592,Gradient Boosting Regressor
335,Arabian kauppakeskus,2.119047619047619,5.768153063996584,3.880952380952381,8.68142857142857,42.82000285044562,19.976190476190474,0.9015497880118404,19.88874949637988,12.437829561609698,0.39001729669683993,1.0616464890791995,0.7143013411414034,Gradient Boosting Regressor
336,Apollonkatu,2.7095238095238097,6.460836277974083,4.821428571428571,14.695714285714288,52.1447135597362,29.535714285714285,12.674056513321519,37.80159256882767,27.36006920389287,0.478709638523371,1.1414790260622276,0.8518339349822726,Light Gradient Boosting Machine
337,Annankatu,2.104761904761905,4.524547212047212,3.357142857142857,7.724285714285716,26.321695981376457,14.166666666666666,8.518195391235068,27.287466282825466,19.73310662949513,0.5002810368885483,1.0754400132257367,0.7979595724127297,Gradient Boosting Regressor
338,Albertinkatu,2.1214285714285714,5.496943765281173,3.7976190476190474,7.748095238095237,34.3056317983342,17.107142857142858,11.612609447120137,36.99325894949069,26.29763083680376,0.4877561298829073,1.2638502437685284,0.8731436892965624,Gradient Boosting Regressor
339,Alakiventie,0.3000000000000001,0.6080465189376079,0.20238095238095238,0.29571428571428576,0.3977828144377379,0.27380952380952384,1.0895691609977323,5.1410919153139805,0.1530612244897959,0.40013758943313166,0.8110075611696712,0.2699340881096522,Light Gradient Boosting Machine
340,Ahertajantie,0.6595238095238095,1.1620414170083042,0.9285714285714286,0.9004761904761904,1.5485596799874066,1.119047619047619,3.6707776069920612,9.734729313710195,7.447748572284933,0.5296508253123945,0.9332130041067355,0.745717768490375,Gradient Boosting Regressor
341,Agronominkatu,0.49523809523809526,0.9867025335775336,0.75,0.5766666666666668,1.1723915545091925,0.7738095238095238,2.2410843125128843,8.79269943606061,6.929449199034453,0.41017811704834606,0.8172307243752853,0.6211832061068702,Gradient Boosting Regressor
342,Agnetankuja,0.7238095238095239,2.0836949722417706,1.5119047619047619,1.195714285714286,4.944958633968848,2.8452380952380953,4.352461632698846,16.066421100202962,12.140539259788333,0.34437157554954,0.9913731402412252,0.7193287844538089,Light Gradient Boosting Machine
343,Abraham Wetterin tie,0.5642857142857142,1.8515227930252567,0.7976190476190477,0.7147619047619047,3.7814290500187386,0.8214285714285714,4.183414128114588,15.968277575505564,7.178882305610417,0.3203911544802091,1.0512609307408818,0.45287357278848134,Gradient Boosting Regressor
344,"Aalto-yliopisto (M), Tietotie",1.7023809523809528,2.601052507095554,1.4523809523809523,6.071904761904762,7.819545201912617,2.738095238095238,8.057610542394617,17.96103575169844,10.260899985439012,0.5341684604219243,0.8161511741826065,0.45572414105926395,Gradient Boosting Regressor
345,"Aalto-yliopisto (M), Korkeakouluaukio",3.0952380952380953,7.776903973509933,5.345238095238095,21.662380952380957,76.47288865678668,39.154761904761905,2.1775323585112423,32.53883974018106,20.95095988505708,0.41719252471200696,1.048212157941237,0.7204593984449658,Light Gradient Boosting Machine
346,A.I. Virtasen aukio,1.35,2.015642027955461,1.5357142857142858,3.786190476190476,5.1733763396945625,4.535714285714286,4.5663930562746,12.677604322011602,5.131747946597254,0.6947944679216289,1.0373755039509538,0.7903746592759271,Gradient Boosting Regressor
