,nearest_node_index,Lat,Lon
626,2651790437,60.17899,24.68605
627,3306448827,60.18034,24.68605
628,57829056,60.18169,24.68605
629,9005999977,60.183040000000005,24.68605
630,9006000001,60.1844,24.68605
631,8952004365,60.18575,24.68605
632,1376078580,60.1871,24.68605
633,473099804,60.18845,24.68605
634,434481273,60.1898,24.68605
635,7740654123,60.19115,24.68605
636,979387894,60.1925,24.68605
637,3548002613,60.19385,24.68605
638,2377107229,60.1952,24.68605
639,1579683039,60.19655,24.68605
640,3425171594,60.1979,24.68605
641,2049720855,60.19925,24.68605
642,415418346,60.20061,24.68605
643,2389660601,60.20196,24.68605
644,1552855208,60.20331,24.68605
645,1556945777,60.20466,24.68605
646,1556946091,60.20601,24.68605
647,8520635158,60.20736,24.68605
648,301222905,60.20871,24.68605
649,7530033959,60.21006,24.68605
650,6333625508,60.21141,24.68605
651,479245329,60.21276,24.68605
652,33139863,60.21411,24.68605
653,2456947324,60.21547,24.68605
654,295252245,60.21682,24.68605
655,2630178384,60.21816999999999,24.68605
656,59867213,60.21952,24.68605
657,1540138540,60.22087,24.68605
658,5519448145,60.22221999999999,24.68605
659,5556224286,60.22357,24.68605
660,5019918982,60.22492,24.68605
661,26393658,60.22626999999999,24.68605
662,7446862029,60.22762,24.68605
663,7126257475,60.22897,24.68605
664,268744964,60.23033,24.68605
665,2925796305,60.23168,24.68605
666,8018949227,60.23303000000001,24.68605
667,6943185232,60.23438,24.68605
668,6943185228,60.23573,24.68605
669,6943191875,60.237080000000006,24.68605
670,952497766,60.23843000000001,24.68605
671,952497051,60.23978,24.68605
672,952496917,60.241130000000005,24.68605
673,26393985,60.24248000000001,24.68605
674,249553230,60.24383,24.68605
675,249553230,60.24519,24.68605
676,249553233,60.24654,24.68605
677,249553272,60.247890000000005,24.68605
678,4235770893,60.25734,24.68605
679,4235770893,60.25869,24.68605
680,952573350,60.26004,24.68605
681,952573243,60.2614,24.68605
682,406369854,60.26275,24.68605
683,955874408,60.2641,24.68605
684,955874844,60.26545,24.68605
685,9045450889,60.13441,24.68877
686,9045447589,60.13576,24.68877
687,268129046,60.13711,24.68877
688,985041141,60.13981999999999,24.68877
689,1798046900,60.14117,24.68877
690,1798046921,60.14252,24.68877
691,8367162020,60.14386999999999,24.68877
692,8367162037,60.14522,24.68877
693,256390744,60.14657,24.68877
694,7950612712,60.14791999999999,24.68877
695,7950612745,60.14927,24.68877
696,418814484,60.15062,24.68877
697,8483868768,60.15197,24.68877
698,340018469,60.15332,24.68877
699,5984958317,60.154680000000006,24.68877
700,340007724,60.15603,24.68877
701,26547792,60.15738,24.68877
702,1392123564,60.158730000000006,24.68877
703,57801292,60.16008000000001,24.68877
704,8655518037,60.16143,24.68877
705,8655518045,60.162780000000005,24.68877
706,8655518060,60.16413000000001,24.68877
707,8634630252,60.16548,24.68877
708,6048362341,60.16683,24.68877
709,7572086747,60.16818000000001,24.68877
710,7454755331,60.169540000000005,24.68877
711,8640077491,60.17089,24.68877
712,2015862357,60.17224,24.68877
713,2015862419,60.17359,24.68877
714,5503491392,60.17494,24.68877
715,1275667338,60.17629,24.68877
716,5508754135,60.17764,24.68877
717,2450673168,60.17899,24.68877
718,2651790487,60.18034,24.68877
719,109169836,60.18169,24.68877
720,2970275808,60.183040000000005,24.68877
721,512562724,60.1844,24.68877
722,2891285880,60.18575,24.68877
723,5234581653,60.1871,24.68877
724,944087160,60.18845,24.68877
725,1579682820,60.19115,24.68877
726,7740654148,60.1925,24.68877
727,1561439402,60.19385,24.68877
728,8788459145,60.1952,24.68877
729,1868364806,60.19655,24.68877
730,62680630,60.1979,24.68877
731,62680077,60.19925,24.68877
732,415417040,60.20061,24.68877
733,857532604,60.20196,24.68877
734,857532611,60.20331,24.68877
735,1556945788,60.20466,24.68877
736,480438683,60.20601,24.68877
737,54022754,60.20736,24.68877
738,6333625512,60.20871,24.68877
739,7530033989,60.21006,24.68877
740,3558239530,60.21141,24.68877
741,33139807,60.21276,24.68877
742,7530034132,60.21411,24.68877
743,7555827966,60.21547,24.68877
744,7555883299,60.21682,24.68877
745,7555883290,60.21816999999999,24.68877
746,54604670,60.21952,24.68877
747,373385495,60.22087,24.68877
748,5556225858,60.22221999999999,24.68877
749,4764891137,60.22357,24.68877
750,267425884,60.22492,24.68877
751,5019918957,60.22626999999999,24.68877
752,5561181182,60.22762,24.68877
753,7126292396,60.22897,24.68877
754,7126257484,60.23033,24.68877
755,7126292416,60.23168,24.68877
756,7608583814,60.23303000000001,24.68877
757,6943185244,60.23438,24.68877
758,8018949232,60.23573,24.68877
759,8018949232,60.237080000000006,24.68877
760,26393877,60.23843000000001,24.68877
761,952495663,60.23978,24.68877
762,952497329,60.241130000000005,24.68877
763,26393985,60.24248000000001,24.68877
764,26393985,60.24383,24.68877
765,249553230,60.24519,24.68877
766,249553233,60.24654,24.68877
767,4235770893,60.25734,24.68877
768,151017420,60.25869,24.68877
769,952573932,60.26004,24.68877
770,4235728030,60.2614,24.68877
771,4235748139,60.26275,24.68877
772,955874099,60.2641,24.68877
773,955874557,60.26545,24.68877
774,5901863727,60.13441,24.69148
775,5901863720,60.13576,24.69148
776,268370155,60.13711,24.69148
777,5314484841,60.13846,24.69148
778,8170513647,60.13981999999999,24.69148
779,57771723,60.14117,24.69148
780,57774111,60.14252,24.69148
781,8169878718,60.14386999999999,24.69148
782,8169878735,60.14522,24.69148
783,2366297970,60.14657,24.69148
784,2902359154,60.14791999999999,24.69148
785,7928622713,60.14927,24.69148
786,612936344,60.15062,24.69148
787,8680293117,60.15197,24.69148
788,8680265715,60.15332,24.69148
789,1354555326,60.154680000000006,24.69148
790,5981218239,60.15603,24.69148
791,8483825783,60.15738,24.69148
792,7508819159,60.158730000000006,24.69148
793,1478270230,60.16008000000001,24.69148
794,2952127936,60.16143,24.69148
795,500190659,60.162780000000005,24.69148
796,281101104,60.16413000000001,24.69148
797,7454412477,60.16548,24.69148
798,7572086723,60.16683,24.69148
799,6790783977,60.16818000000001,24.69148
800,6790783919,60.169540000000005,24.69148
801,8640077490,60.17089,24.69148
