,station,latitude,longitude,degree_centr,in_degree_centr,out_degree_centr,betwenneess_centr,eigenvector_centr,closeness_centr,pagerank_value,Neigh_1_dist,Neigh_2_dist,Neigh_3_dist,Neigh_1_name,Neigh_2_name,Neigh_3_name,degree_centr1,in_degree_centr1,out_degree_centr1,betwenneess_centr1,eigenvector_centr1,closeness_centr1,degree_centr2,in_degree_centr2,out_degree_centr2,betwenneess_centr2,eigenvector_centr2,closeness_centr2,degree_centr3,in_degree_centr3,out_degree_centr3,betwenneess_centr3,eigenvector_centr3,closeness_centr3
22,Liisanpuistikko,60.1741822,24.9613747,0.7427745664739884,0.37283236994219654,0.3699421965317919,0.002621784708527418,0.08886252322209834,0.5571658615136876,0.004156660597053227,0.4621105844251722,0.4708103725014962,0.6670349296937652,Merihaka,Ritarikatu,Kanavaranta,0.5346820809248555,0.2774566473988439,0.25722543352601157,0.0016799975833390705,0.06552440961840446,0.5148809523809523,0.6271676300578034,0.315028901734104,0.31213872832369943,0.0005331355849580718,0.08049038233815836,0.5356037151702786,0.7456647398843931,0.3786127167630058,0.36705202312138724,0.003542456804844563,0.08925883988061158,0.5700164744645799
23,Linnanmäki,60.1911411,24.9401593,0.8757225433526011,0.4393063583815029,0.43641618497109824,0.00659659369691322,0.09989550358191882,0.5914529914529915,0.004904668467821362,0.3508097706881988,0.4701461540610748,0.49652131396877075,Venttiilikuja,Brahen puistikko,Diakoniapuisto,0.7052023121387283,0.3468208092485549,0.3583815028901734,0.001574939944277086,0.08413964288756606,0.5536,0.8352601156069364,0.41618497109826585,0.4190751445086705,0.00459381665532866,0.0969308439429674,0.5795644891122278,0.8121387283236994,0.40462427745664736,0.407514450867052,0.001975970992864632,0.09763262136841624,0.564437194127243
24,Lintulahdenkatu,60.1837182,24.9621936,0.815028901734104,0.40462427745664736,0.4104046242774566,0.006504870393677793,0.09144926359433479,0.5700164744645799,0.004641422049040869,0.393288464113733,0.4391041668419109,0.4526814919412458,Haapaniemenkatu,Vilhonvuorenkatu,Sörnäinen (M),0.7052023121387283,0.34393063583815026,0.361271676300578,0.0011563129880218686,0.08609625650704891,0.5553772070626003,0.8468208092485549,0.42774566473988435,0.4190751445086705,0.017325250748148644,0.09015261745910712,0.574750830564784,0.884393063583815,0.4421965317919075,0.4421965317919075,0.008817893441145455,0.09974845977695808,0.5924657534246576
25,Meilahden sairaala,60.1902195,24.9083351,0.8236994219653179,0.407514450867052,0.41618497109826585,0.007654612518810988,0.09117718958459702,0.5785953177257525,0.004639324203920261,0.26240683571094486,0.30896595101076296,0.38670364284728387,Töölöntulli,Stenbäckinkatu,Jalavatie,0.8757225433526011,0.4393063583815029,0.43641618497109824,0.008339102187891712,0.09892999019897243,0.5924657534246576,0.722543352601156,0.361271676300578,0.361271676300578,0.0028013965284889395,0.08852935815661808,0.5626016260162602,0.7023121387283237,0.3468208092485549,0.35549132947976875,0.0017198392402464752,0.08513036906525706,0.5381026438569206
26,Muotoilijankatu,60.209796,24.979682,0.16184971098265896,0.0838150289017341,0.07803468208092486,3.1626328998492205e-05,0.01756236840847753,0.4613333333333333,0.0013339117870186453,0.3954472929731672,0.43505315438421305,0.6289239083190848,Arabiankatu,Verkatehtaanpuisto,Koskelan varikko,0.6156069364161849,0.31213872832369943,0.30346820809248554,0.004112653206128283,0.067680937753137,0.5372670807453416,0.5895953757225433,0.2890173410404624,0.3005780346820809,0.007872589648578529,0.057809233389444555,0.5306748466257669,0.14739884393063582,0.06936416184971098,0.07803468208092486,0.00012503501728770746,0.013779049804569683,0.4413265306122449
27,Mäkelänkatu,60.1896352,24.9635596,0.6618497109826589,0.2976878612716763,0.36416184971098264,0.0020902707372454457,0.07100941988195597,0.5347758887171561,0.003397420566466016,0.25545718522771554,0.27239684221745264,0.42354148273124875,Sörnäinen (M),Päijänteentie,Teurastamo,0.884393063583815,0.4421965317919075,0.4421965317919075,0.008817893441145455,0.09974845977695808,0.5924657534246576,0.5375722543352601,0.2658959537572254,0.27167630057803466,0.0008396827532010095,0.06303969574642077,0.5073313782991202,0.7485549132947976,0.3786127167630058,0.3699421965317919,0.004394597025787447,0.08503243519694231,0.569078947368421
28,Näkinsilta,60.179765,24.9554618,0.8554913294797687,0.4393063583815029,0.41618497109826585,0.008157610987771026,0.09713379558950175,0.5914529914529915,0.005069377080349887,0.25175249258784876,0.2594221734882101,0.3579590544259205,Merihaka,Hakaniemi (M),Ympyrätalo,0.5346820809248555,0.2774566473988439,0.25722543352601157,0.0016799975833390705,0.06552440961840446,0.5148809523809523,0.8236994219653179,0.407514450867052,0.41618497109826585,0.0067283297104914425,0.09417721109272861,0.5795644891122278,0.9190751445086704,0.4595375722543352,0.4595375722543352,0.007195669915571896,0.10352577896559516,0.5945017182130584
29,Ooppera,60.1825529,24.926687,0.8959537572254335,0.4508670520231214,0.44508670520231214,0.004245625091009898,0.10348254249644186,0.5934819897084048,0.00496343234273269,0.23740759664357106,0.3946324258872927,0.4073597093270327,Olympiastadion,Töölöntori,Korjaamo,0.8554913294797687,0.42485549132947975,0.430635838150289,0.0034033280949881703,0.09978932576945704,0.5844594594594594,0.7601156069364161,0.37572254335260113,0.38439306358381503,0.0008820652727559964,0.09421484927314677,0.5571658615136876,0.884393063583815,0.4393063583815029,0.44508670520231214,0.005366000356489146,0.10093422470642936,0.5924657534246576
30,Opastinsilta,60.199235425819,24.937826370875783,0.4797687861271676,0.23121387283236994,0.24855491329479767,0.0005672770574669827,0.05670391619293599,0.5195195195195195,0.002720879998832645,0.3013000848606541,0.32437054519940545,0.35218545823667646,Pasilan asema,Ratapihantie,Rautatieläisenkatu,0.6416184971098265,0.31213872832369943,0.32947976878612717,0.002540796412663603,0.07043861756779178,0.543171114599686,0.8005780346820809,0.39306358381502887,0.407514450867052,0.0037841882584827478,0.09324406455658497,0.5681444991789819,0.6936416184971098,0.3352601156069364,0.3583815028901734,0.009645117745705183,0.06970377860155508,0.5509554140127388
31,Oulunkylän asema,60.2291001633593,24.9667185624346,0.20809248554913293,0.10982658959537572,0.09826589595375722,0.0013826906933965203,0.011940801041956491,0.4219512195121951,0.0020032542763031807,0.2594088156741843,0.5184727599230725,0.5745800906275321,Mäkitorpantie,Siltavoudintie,Kirkkoherrantie,0.11560693641618497,0.05491329479768786,0.06069364161849711,8.482746041482785e-05,0.005167016068956548,0.39362912400455063,0.12716763005780346,0.06358381502890173,0.06358381502890173,0.00010979691837488995,0.005943173980810361,0.3954285714285714,0.11271676300578035,0.05491329479768786,0.057803468208092484,3.5586528790870786e-05,0.006431273906456175,0.40046296296296297
32,Paavalinpuisto,60.1974886,24.9614385,0.6271676300578034,0.3092485549132948,0.3179190751445087,0.0018830628200127459,0.07109629273164031,0.5314900153609831,0.0035963352027411194,0.2637796791145134,0.36468464646164694,0.40987492088211525,Vallilan varikko,Haukilahdenkatu,Pernajantie,0.1936416184971098,0.08959537572254335,0.10404624277456646,2.5078924281116904e-06,0.022861402574531214,0.41636582430806257,0.8583815028901733,0.4219653179190751,0.43641618497109824,0.12102456813917867,0.07441334066020823,0.6048951048951049,0.7485549132947976,0.36705202312138724,0.3815028901734104,0.0022256809537840538,0.08821003875974387,0.5580645161290323
33,Pasilan asema,60.198210866794,24.9327990790329,0.6416184971098265,0.31213872832369943,0.32947976878612717,0.002540796412663603,0.07043861756779178,0.543171114599686,0.0036156393699594874,0.2758469312073982,0.3013000848606541,0.34130765175316347,Ratapihantie,Opastinsilta,Esterinportti,0.8005780346820809,0.39306358381502887,0.407514450867052,0.0037841882584827478,0.09324406455658497,0.5681444991789819,0.4797687861271676,0.23121387283236994,0.24855491329479767,0.0005672770574669827,0.05670391619293599,0.5195195195195195,0.8439306358381502,0.4219653179190751,0.4219653179190751,0.010713624376372235,0.09391358418650832,0.5894378194207837
34,Pernajantie,60.1942342,24.9579931,0.7485549132947976,0.36705202312138724,0.3815028901734104,0.0022256809537840538,0.08821003875974387,0.5580645161290323,0.004075315375321752,0.26578248539559707,0.2902353985347383,0.388334280840246,Hollolantie,Vallilan varikko,Gebhardinaukio,0.4797687861271676,0.23410404624277456,0.24566473988439305,0.000660490340393548,0.05748140415254824,0.5051094890510949,0.1936416184971098,0.08959537572254335,0.10404624277456646,2.5078924281116904e-06,0.022861402574531214,0.41636582430806257,0.6502890173410404,0.30635838150289013,0.34393063583815026,0.0028475524663145544,0.07355008282701944,0.5474683544303798
35,Pihlajamäki,60.234578571034135,25.01031390508104,0.08670520231213873,0.04046242774566474,0.046242774566473986,1.591935375050542e-05,0.0035472322912284185,0.38530066815144765,0.0010458687890374377,0.7864881678194304,0.8081297503209645,1.2418832774631885,Viikin tiedepuisto,Aulangontie,Viikin normaalikoulu,0.3236994219653179,0.1676300578034682,0.15606936416184972,0.013698792025667452,0.01716039728794127,0.46756756756756757,0.07803468208092486,0.03757225433526011,0.04046242774566474,8.898457168991869e-06,0.0032563638246392084,0.3887640449438202,0.20231213872832368,0.09826589595375722,0.10404624277456646,0.0042909901289286696,0.008290668800352374,0.4487678339818418
36,Pohjolanaukio,60.2172043,24.9544112,0.3179190751445087,0.1445086705202312,0.17341040462427745,0.001259131287995345,0.025048156138971336,0.46756756756756757,0.002114738968801785,0.4412140370439745,0.5386190355211251,0.6821047430428835,Käpyläntie,Käpylän asema,Juhana Herttuan tie,0.4797687861271676,0.2514450867052023,0.22832369942196531,0.0026160224251620657,0.05226756860298892,0.5164179104477612,0.4682080924855491,0.23410404624277456,0.23410404624277456,0.004225322732127991,0.044751597722816464,0.5133531157270029,0.3815028901734104,0.18208092485549132,0.19942196531791906,0.0015618699314617391,0.03510720790628698,0.49358059914407987
37,Päijänteentie,60.1920576,24.9642238,0.5375722543352601,0.2658959537572254,0.27167630057803466,0.0008396827532010095,0.06303969574642077,0.5073313782991202,0.0031170979741847803,0.27239684221745264,0.3612448913366502,0.42223194657972596,Mäkelänkatu,Vallilan varikko,Pernajantie,0.6618497109826589,0.2976878612716763,0.36416184971098264,0.0020902707372454457,0.07100941988195597,0.5347758887171561,0.1936416184971098,0.08959537572254335,0.10404624277456646,2.5078924281116904e-06,0.022861402574531214,0.41636582430806257,0.7485549132947976,0.36705202312138724,0.3815028901734104,0.0022256809537840538,0.08821003875974387,0.5580645161290323
38,Ratapihantie,60.196431,24.936256,0.8005780346820809,0.39306358381502887,0.407514450867052,0.0037841882584827478,0.09324406455658497,0.5681444991789819,0.004363467744436365,0.2758469312073982,0.32437054519940545,0.38524432160363953,Pasilan asema,Opastinsilta,Venttiilikuja,0.6416184971098265,0.31213872832369943,0.32947976878612717,0.002540796412663603,0.07043861756779178,0.543171114599686,0.4797687861271676,0.23121387283236994,0.24855491329479767,0.0005672770574669827,0.05670391619293599,0.5195195195195195,0.7052023121387283,0.3468208092485549,0.3583815028901734,0.001574939944277086,0.08413964288756606,0.5536
39,Rautatieläisenkatu,60.2014382,24.9332721,0.6936416184971098,0.3352601156069364,0.3583815028901734,0.009645117745705183,0.06970377860155508,0.5509554140127388,0.004068418166096366,0.35218545823667646,0.36053132636464497,0.5309797976704229,Opastinsilta,Pasilan asema,Maistraatintori,0.4797687861271676,0.23121387283236994,0.24855491329479767,0.0005672770574669827,0.05670391619293599,0.5195195195195195,0.6416184971098265,0.31213872832369943,0.32947976878612717,0.002540796412663603,0.07043861756779178,0.543171114599686,0.5722543352601156,0.28323699421965315,0.2890173410404624,0.0005380399749693709,0.07050946794155688,0.5282442748091603
40,Sofianlehdonkatu,60.2032721,24.9513636,0.3988439306358381,0.19942196531791906,0.19942196531791906,0.0002708402400145608,0.04740298869240821,0.497841726618705,0.002404827723302356,0.4745066687767033,0.6510608839237214,0.6668454432619076,Velodrominrinne,A.I. Virtasen aukio,Koskelantie,0.6011560693641618,0.3005780346820809,0.3005780346820809,0.00399915211069127,0.06650301976467014,0.5389408099688473,0.30346820809248554,0.1445086705202312,0.15895953757225434,0.0008335069504803001,0.030114323398460346,0.4859550561797753,0.708092485549133,0.35549132947976875,0.35260115606936415,0.009361138831390815,0.07224441698712197,0.5536
41,Sörnäinen (M),60.187736,24.96098,0.884393063583815,0.4421965317919075,0.4421965317919075,0.008817893441145455,0.09974845977695808,0.5924657534246576,0.0049937015936709385,0.25545718522771554,0.2840667305944672,0.40783342870440853,Mäkelänkatu,Kustaankatu,Vilhonvuorenkatu,0.6618497109826589,0.2976878612716763,0.36416184971098264,0.0020902707372454457,0.07100941988195597,0.5347758887171561,0.6589595375722543,0.315028901734104,0.34393063583815026,0.0007169992560103858,0.0796169964591465,0.5331278890600925,0.8468208092485549,0.42774566473988435,0.4190751445086705,0.017325250748148644,0.09015261745910712,0.574750830564784
42,Teurastamo,60.1896994,24.9711926,0.7485549132947976,0.3786127167630058,0.3699421965317919,0.004394597025787447,0.08503243519694231,0.569078947368421,0.004367459741933049,0.4040793088591861,0.4049009070781013,0.42354148273124875,Kalasatama (M),Vilhonvuorenkatu,Mäkelänkatu,0.9335260115606936,0.4826589595375722,0.4508670520231214,0.04491685937621346,0.09393360181646711,0.5996533795493935,0.8468208092485549,0.42774566473988435,0.4190751445086705,0.017325250748148644,0.09015261745910712,0.574750830564784,0.6618497109826589,0.2976878612716763,0.36416184971098264,0.0020902707372454457,0.07100941988195597,0.5347758887171561
43,Tilkanvierto,60.1975329,24.899261,0.9046242774566473,0.44508670520231214,0.4595375722543352,0.027131591426401595,0.0898571605320967,0.6038394415357766,0.005368582876628992,0.19331690821033387,0.2939210894675914,0.5676268384738931,Kiskontie,Kuusitie,Paciuksenkaari,0.6098265895953757,0.3005780346820809,0.3092485549132948,0.003879592929751217,0.0751592552046998,0.5397815912636506,0.8005780346820809,0.3901734104046243,0.4104046242774566,0.00599306349849759,0.09058337624053416,0.5757071547420965,0.7572254335260116,0.3901734104046243,0.36705202312138724,0.018592260384571048,0.07484431975698926,0.5700164744645799
44,Töölönlahden puisto,60.174646,24.935186,0.8641618497109826,0.4421965317919075,0.4219653179190751,0.0021305342475131123,0.1025908890751197,0.5776293823038398,0.004822784893021016,0.14374796334480375,0.35662798174344595,0.391645543516172,Kansallismuseo,Töölönlahdenkatu,Cygnaeuksenkatu,0.7283236994219653,0.37572254335260113,0.35260115606936415,0.0006238312792052298,0.09381197133429119,0.5553772070626003,0.8988439306358381,0.453757225433526,0.44508670520231214,0.004087679585652099,0.10332409343646454,0.5844594594594594,0.5578034682080925,0.28034682080924855,0.2774566473988439,0.0001424834189014876,0.0741277354458082,0.5156482861400894
45,Töölönlahdenkatu,60.17219068,24.93930791,0.8988439306358381,0.453757225433526,0.44508670520231214,0.004087679585652099,0.10332409343646454,0.5844594594594594,0.004978787511168365,0.14728096747853564,0.17832184811532367,0.23479186723735215,Kiasma,Rautatientori / länsi,Rautatientori / itä,0.8497109826589595,0.42774566473988435,0.4219653179190751,0.001869420637299526,0.1011084209615849,0.5737976782752903,0.8583815028901733,0.42774566473988435,0.430635838150289,0.0035227844358592148,0.10093356410385039,0.5815126050420169,0.8670520231213873,0.430635838150289,0.43641618497109824,0.005597484566567125,0.10051858642667062,0.5894378194207837
46,Valimon asema,60.22229427877046,24.875870912746144,0.1907514450867052,0.09248554913294797,0.09826589595375722,0.003274131869320945,0.007679074067718954,0.44189016602809705,0.0018753479536860855,0.5578992177595414,0.5597647373308122,0.7107103939764811,Takomotie,Marttila,Valimotie,0.27167630057803466,0.13583815028901733,0.13583815028901733,0.0016521773597149292,0.018068596998950585,0.44587628865979384,0.12716763005780346,0.057803468208092484,0.06936416184971098,0.00020344101941751236,0.005768638950386523,0.4075382803297998,0.3872832369942196,0.1936416184971098,0.1936416184971098,0.007501544361661854,0.029195496131878666,0.49712643678160917
47,Varsapuistikko,60.1731029004969,24.9495192737191,0.8236994219653179,0.4219653179190751,0.40173410404624277,0.0034319296902675187,0.09929403453245189,0.5805369127516778,0.004648112002513906,0.34533070657586074,0.36901530261161103,0.40229342810235447,Kaisaniemenpuisto,Porthania,Ritarikatu,0.7514450867052023,0.3699421965317919,0.3815028901734104,0.016408408428172035,0.08545773784665525,0.5766666666666667,0.8121387283236994,0.4104046242774566,0.40173410404624277,0.0021892983735163213,0.09885079470203435,0.5681444991789819,0.6271676300578034,0.315028901734104,0.31213872832369943,0.0005331355849580718,0.08049038233815836,0.5356037151702786
48,Velodrominrinne,60.2010614,24.9440506,0.6011560693641618,0.3005780346820809,0.3005780346820809,0.00399915211069127,0.06650301976467014,0.5389408099688473,0.003591322827893775,0.40069941774997947,0.4745066687767033,0.5701010291088067,Opastinsilta,Sofianlehdonkatu,Elimäenkatu,0.4797687861271676,0.23121387283236994,0.24855491329479767,0.0005672770574669827,0.05670391619293599,0.5195195195195195,0.3988439306358381,0.19942196531791906,0.19942196531791906,0.0002708402400145608,0.04740298869240821,0.497841726618705,0.6878612716763005,0.34104046242774566,0.3468208092485549,0.0026121949439563055,0.08208292494734415,0.5562700964630225
49,Venttiilikuja,60.1942095,24.941578,0.7052023121387283,0.3468208092485549,0.3583815028901734,0.001574939944277086,0.08413964288756606,0.5536,0.0038879446427985426,0.3508097706881988,0.38524432160363953,0.4057183584264114,Linnanmäki,Ratapihantie,Elimäenkatu,0.8757225433526011,0.4393063583815029,0.43641618497109824,0.00659659369691322,0.09989550358191882,0.5914529914529915,0.8005780346820809,0.39306358381502887,0.407514450867052,0.0037841882584827478,0.09324406455658497,0.5681444991789819,0.6878612716763005,0.34104046242774566,0.3468208092485549,0.0026121949439563055,0.08208292494734415,0.5562700964630225
50,Verkatehtaanpuisto,60.2137007,24.9797283,0.5895953757225433,0.2890173410404624,0.3005780346820809,0.007872589648578529,0.057809233389444555,0.5306748466257669,0.0037673351470293593,0.43505315438421305,0.47004720450295395,0.5531128144309567,Muotoilijankatu,Katariina Saksilaisen katu,Koskelan varikko,0.16184971098265896,0.0838150289017341,0.07803468208092486,3.1626328998492205e-05,0.01756236840847753,0.4613333333333333,0.25722543352601157,0.13583815028901733,0.12138728323699421,0.001344082730884984,0.022389802410853657,0.46883468834688347,0.14739884393063582,0.06936416184971098,0.07803468208092486,0.00012503501728770746,0.013779049804569683,0.4413265306122449
51,Viikin normaalikoulu,60.227495295832895,25.02761893353016,0.20231213872832368,0.09826589595375722,0.10404624277456646,0.0042909901289286696,0.008290668800352374,0.4487678339818418,0.0021812474212402288,0.7861832288907045,0.9388127142358572,0.9729433687761627,Agronominkatu,Von Daehnin katu,Viikin tiedepuisto,0.13005780346820808,0.06647398843930635,0.06358381502890173,0.0015700814536351948,0.004900052699865662,0.40279394644935973,0.06069364161849711,0.028901734104046242,0.031791907514450865,9.565716061507848e-05,0.0016211455607901067,0.38963963963963966,0.3236994219653179,0.1676300578034682,0.15606936416184972,0.013698792025667452,0.01716039728794127,0.46756756756756757
52,Viikin tiedepuisto,60.227520671727405,25.01006206113976,0.3236994219653179,0.1676300578034682,0.15606936416184972,0.013698792025667452,0.01716039728794127,0.46756756756756757,0.0031977410945260216,0.7100163267594356,0.7864881678194304,0.9729433687761627,Aulangontie,Pihlajamäki,Viikin normaalikoulu,0.07803468208092486,0.03757225433526011,0.04046242774566474,8.898457168991869e-06,0.0032563638246392084,0.3887640449438202,0.08670520231213873,0.04046242774566474,0.046242774566473986,1.591935375050542e-05,0.0035472322912284185,0.38530066815144765,0.20231213872832368,0.09826589595375722,0.10404624277456646,0.0042909901289286696,0.008290668800352374,0.4487678339818418
53,Vilhonvuorenkatu,60.1864633,24.9678718,0.8468208092485549,0.42774566473988435,0.4190751445086705,0.017325250748148644,0.09015261745910712,0.574750830564784,0.0052138422076120705,0.4049009070781013,0.40783342870440853,0.4267705516636826,Teurastamo,Sörnäinen (M),Mäkelänkatu,0.7485549132947976,0.3786127167630058,0.3699421965317919,0.004394597025787447,0.08503243519694231,0.569078947368421,0.884393063583815,0.4421965317919075,0.4421965317919075,0.008817893441145455,0.09974845977695808,0.5924657534246576,0.6618497109826589,0.2976878612716763,0.36416184971098264,0.0020902707372454457,0.07100941988195597,0.5347758887171561
54,Ympyrätalo,60.180863,24.9494,0.9190751445086704,0.4595375722543352,0.4595375722543352,0.007195669915571896,0.10352577896559516,0.5945017182130584,0.0050737473968037955,0.34374071491845903,0.3579590544259205,0.38620838037898647,Hakaniemi (M),Näkinsilta,Toinen linja,0.8236994219653179,0.407514450867052,0.41618497109826585,0.0067283297104914425,0.09417721109272861,0.5795644891122278,0.8554913294797687,0.4393063583815029,0.41618497109826585,0.008157610987771026,0.09713379558950175,0.5914529914529915,0.7601156069364161,0.37572254335260113,0.38439306358381503,0.0008733732461807667,0.09380929038897176,0.5553772070626003
55,"Aalto-yliopisto (M), Korkeakouluaukio",60.184312,24.826671,0.5289017341040462,0.26878612716763006,0.26011560693641617,0.03212776319234654,0.026087991713816483,0.5179640718562875,0.004703959624139951,0.3723460935626438,0.4049506600143334,0.5014287599833442,"Aalto-yliopisto (M), Tietotie",Tekniikantie,Sähkömies,0.2774566473988439,0.12716763005780346,0.15028901734104044,0.0035805858564318524,0.0061320548773059706,0.45827814569536424,0.22254335260115607,0.10693641618497109,0.11560693641618497,0.0012471529869919138,0.006011458796886473,0.4534731323722149,0.18497109826589594,0.0953757225433526,0.08959537572254335,0.0008424100725330297,0.0031918724050525498,0.4424552429667519
56,"Aalto-yliopisto (M), Tietotie",60.184987,24.820099,0.2774566473988439,0.12716763005780346,0.15028901734104044,0.0035805858564318524,0.0061320548773059706,0.45827814569536424,0.0026323119273802664,0.2126935997883185,0.3264405029973719,0.3723460935626438,Hagalundinpuisto,Innopoli,"Aalto-yliopisto (M), Korkeakouluaukio",0.04913294797687861,0.023121387283236993,0.026011560693641616,1.743670353248443e-05,0.0013151863261795654,0.4114149821640904,0.15895953757225434,0.07803468208092486,0.08092485549132948,0.0005064614791755799,0.0019279697043528051,0.3927355278093076,0.5289017341040462,0.26878612716763006,0.26011560693641617,0.03212776319234654,0.026087991713816483,0.5179640718562875
57,Ahertajantie,60.17875,24.797984,0.20809248554913293,0.09826589595375722,0.10982658959537572,0.0007914438022252391,0.002489966066821444,0.4522875816993464,0.0021853835833096696,0.35510823267155345,0.4401427742649341,0.4482938316412193,Kulttuuriaukio,Länsituuli,Oravannahkatori,0.27167630057803466,0.1329479768786127,0.13872832369942195,0.002165842251958837,0.0030719048633644696,0.4245398773006135,0.3699421965317919,0.1791907514450867,0.1907514450867052,0.007523357841725597,0.004022511590468293,0.4792243767313019,0.18208092485549132,0.08959537572254335,0.09248554913294797,0.00037626270877382076,0.0021820120420510203,0.4114149821640904
58,Betonimies,60.180027,24.831804,0.10404624277456646,0.05491329479768786,0.04913294797687861,1.5201504521871565e-05,0.005418520055859751,0.42558425584255843,0.0012106019965024584,0.2323291688014995,0.4011366187166651,0.5559332817073771,Keilaranta,Tekniikantie,"Aalto-yliopisto (M), Korkeakouluaukio",0.2890173410404624,0.14739884393063582,0.14161849710982657,0.0036816427740635795,0.018011748781778834,0.49570200573065903,0.22254335260115607,0.10693641618497109,0.11560693641618497,0.0012471529869919138,0.006011458796886473,0.4534731323722149,0.5289017341040462,0.26878612716763006,0.26011560693641617,0.03212776319234654,0.026087991713816483,0.5179640718562875
59,Elfvik,60.203852,24.8231,0.0838150289017341,0.03757225433526011,0.046242774566473986,5.09697785065266e-05,0.0016539141056852132,0.40705882352941175,0.0011403296302655735,0.4981713362748226,0.7737351992238156,0.8905279890529219,Lumivaarantie,Majurinkulma,Derby Business Park,0.0838150289017341,0.04335260115606936,0.04046242774566474,7.428754247461308e-05,0.000958715392227542,0.3665254237288136,0.21965317919075145,0.11271676300578035,0.10693641618497109,0.0052498958275650695,0.00562365444289908,0.43686868686868685,0.005780346820809248,0.002890173410404624,0.002890173410404624,0.0,1.6615216009576985e-05,0.2922297297297297
60,Eteläinen Hesperiankatu,60.17558787407832,24.915662751685453,0.7774566473988439,0.3988439306358381,0.3786127167630058,0.003092669623821122,0.09318452843030686,0.5662847790507365,0.004452500339630266,0.3776184607861946,0.43436925311544616,0.46287058981640755,Apollonkatu,Kesäkatu,Sammonpuistikko,0.8583815028901733,0.42485549132947975,0.43352601156069365,0.0025330928428021937,0.10056963869570747,0.574750830564784,0.699421965317919,0.361271676300578,0.338150289017341,0.0017432317281503137,0.08658222554013736,0.5440251572327044,0.7398843930635838,0.3583815028901734,0.3815028901734104,0.001228288426485896,0.0884166550066561,0.5518341307814992
61,Gallen-Kallelan tie,60.206142,24.840699,0.21676300578034682,0.11271676300578035,0.10404624277456646,0.003564136420806053,0.011658622695679858,0.4481865284974093,0.002382175384593554,0.436326635287147,0.8529163965038107,1.008742357491283,Derby Business Park,Muusantori,Elfvik,0.005780346820809248,0.002890173410404624,0.002890173410404624,0.0,1.6615216009576985e-05,0.2922297297297297,0.2630057803468208,0.1329479768786127,0.13005780346820808,0.001695490140283863,0.022114893674390488,0.4625668449197861,0.0838150289017341,0.03757225433526011,0.046242774566473986,5.09697785065266e-05,0.0016539141056852132,0.40705882352941175
62,Golfpolku,60.168143,24.796136,0.17052023121387283,0.0838150289017341,0.08670520231213873,0.0003817424393914634,0.003969708427026296,0.45827814569536424,0.0019035965934712927,0.5343555430665102,0.5354991829378639,0.5967918278876208,Westendinasema,Revontulentie,Linnakepolku,0.3352601156069364,0.16473988439306358,0.17052023121387283,0.004981341580410334,0.007774424663959031,0.4772413793103448,0.3815028901734104,0.18497109826589594,0.19653179190751444,0.012696212987473388,0.01020739200568443,0.49358059914407987,0.21965317919075145,0.11271676300578035,0.10693641618497109,0.0008335708149330767,0.003375015969597655,0.4516971279373368
63,Gyldenintie,60.1583842,24.8766658,0.48554913294797686,0.2514450867052023,0.23410404624277456,0.004161928897160332,0.054412781398723534,0.5103244837758112,0.0031460331545979155,0.34700676715773066,0.43357029815443515,0.498070724313304,Lauttasaaren ostoskeskus,Kuikkarinne,Heikkiläntie,0.7485549132947976,0.39306358381502887,0.35549132947976875,0.02294832202169882,0.07619485871543531,0.5700164744645799,0.37572254335260113,0.1936416184971098,0.18208092485549132,0.0009878170652229711,0.041264488154573724,0.48055555555555557,0.5260115606936416,0.2774566473988439,0.24855491329479767,0.000770038771505235,0.06737577540956788,0.5148809523809523
64,Haagan tori,60.21227524113252,24.89955113635681,0.43641618497109824,0.21387283236994217,0.22254335260115607,0.002001123883630099,0.04681821328741158,0.5133531157270029,0.002733727806140399,0.4836897180554855,0.5143240071020939,0.6697811526732238,Tunnelitie,Ruskeasuon varikko,Vihdintie,0.3901734104046243,0.19653179190751444,0.1936416184971098,0.004096763467686047,0.03576435527269524,0.47790055248618785,0.3179190751445087,0.15317919075144507,0.16473988439306358,0.0006110643789491841,0.030428762845433992,0.4534731323722149,0.6589595375722543,0.3236994219653179,0.3352601156069364,0.00815177508641119,0.06594634595226952,0.5466034755134281
65,Hagalundinpuisto,60.18363,24.817403,0.04913294797687861,0.023121387283236993,0.026011560693641616,1.743670353248443e-05,0.0013151863261795654,0.4114149821640904,0.0008236972901714483,0.2126935997883185,0.24056962466953025,0.5148640267304313,"Aalto-yliopisto (M), Tietotie",Innopoli,Tekniikantie,0.2774566473988439,0.12716763005780346,0.15028901734104044,0.0035805858564318524,0.0061320548773059706,0.45827814569536424,0.15895953757225434,0.07803468208092486,0.08092485549132948,0.0005064614791755799,0.0019279697043528051,0.3927355278093076,0.22254335260115607,0.10693641618497109,0.11560693641618497,0.0012471529869919138,0.006011458796886473,0.4534731323722149
